,busno,busid,stationid,stationnm,x,y
452,108,100100013,61009,의정부역.농협앞,127.047064,37.74156
453,108,100100013,61003,중앙초등학교,127.046225,37.74492
454,108,100100013,61001,가능역.성베드로병원,127.045391,37.748039
455,108,100100013,61014,가재울교차로,127.044231,37.751472
456,108,100100013,61015,대원여객차고.양지마을입구,127.043301,37.755445
457,108,100100013,61173,녹양역,127.042786,37.760313
458,108,100100013,68147,남방동입구.비석거리.남방사거리,127.044045,37.765375
459,108,100100013,68100,양주역,127.045203,37.774473
460,108,100100013,68103,양주시청.화원,127.047039,37.783764
461,108,100100013,68164,마전동,127.049345,37.781261
462,108,100100013,68123,주내파출소.주내교회,127.052978,37.778558
463,108,100100013,68139,응달마을,127.054995,37.778865
464,108,100100013,68158,응달마을,127.056993,37.779539
465,108,100100013,68159,광사동,127.06034,37.781594
466,108,100100013,68157,신도아파트,127.062013,37.782523
467,108,100100013,68136,마을회관,127.064422,37.783024
468,108,100100013,68271,광사1통마을회관,127.069804,37.785698
469,108,100100013,68145,서반창.삽사동,127.073018,37.791376
470,108,100100013,68143,덕현초교.덕고개,127.08104,37.798378
471,108,100100013,68118,TS1.2차아파트,127.082369,37.800808
472,108,100100013,68264,장거리한양수자인1단지,127.083436,37.803638
473,108,100100013,68263,TS3차아파트,127.087948,37.805793
474,108,100100013,68261,성우.나래아파트,127.093832,37.806897
475,108,100100013,68257,삼숭동,127.097358,37.808136
476,108,100100013,68169,삼숭2통마을회관,127.102803,37.81258
477,108,100100013,68111,삼가대삼거리,127.10653,37.81464
478,108,100100013,68049,풀무원입구,127.103169,37.816819
479,108,100100013,68045,65사단,127.102797,37.819254
480,108,100100013,68083,옥정13단지.귀메골,127.103326,37.824915
481,108,100100013,68177,기우리다리앞,127.102329,37.82688
482,108,100100013,68091,율정초등학교,127.1005,37.827777
483,108,100100013,68174,문화공원,127.088076,37.826801
484,108,100100013,68173,세창아파트,127.087781,37.829768
485,108,100100013,68162,옥정3단지.세창아파트입구,127.087672,37.836413
486,108,100100013,68068,회암2통마을회관,127.082871,37.838746
487,108,100100013,68039,서재말,127.075425,37.837001
488,108,100100013,68010,덕정아파트5단지.예스병원,127.065757,37.837653
489,108,100100013,68078,융보아파트,127.063315,37.837164
490,108,100100013,68022,한국아파트,127.062694,37.839332
491,108,100100013,68019,덕정역,127.062231,37.84416
492,108,100100013,68018,덕정초교.진흥마트,127.062003,37.846487
493,108,100100013,68268,차고지,127.065801,37.852772
494,109,100100014,09102,우이동도선사입구,127.012877,37.662563
495,109,100100014,09103,우이동성원아파트,127.013465,37.660785
496,109,100100014,09105,진성빌라사거리,127.013851,37.659031
497,109,100100014,09106,서라벌중학교.우이동대우아파트,127.012732,37.65401
498,109,100100014,09107,덕성여대솔밭근린공원,127.012743,37.651429
499,109,100100014,09108,국립4.19민주묘지입구사거리,127.013825,37.649145
500,109,100100014,09120,인수동장미원,127.01566,37.645073
501,109,100100014,09122,가오리수유종합사회복지관,127.016679,37.641768
502,109,100100014,09134,우이초등학교,127.017263,37.636518
503,109,100100014,09156,화계사입구,127.017572,37.633382
504,109,100100014,09158,빨래골입구,127.017915,37.629865
505,109,100100014,09160,롯데마트삼양점.래미안1차아파트,127.018263,37.625298
506,109,100100014,09162,삼양초등학교,127.018966,37.623274
507,109,100100014,09164,강북청소년문화정보도서관입구,127.020282,37.621654
508,109,100100014,09166,삼양동사거리,127.021401,37.618106
509,109,100100014,09168,송천초등학교.미아뉴타운입구,127.022094,37.615458
510,109,100100014,08171,미아초교,127.022083,37.611537
511,109,100100014,08173,길음동동부아파트,127.023378,37.607857
512,109,100100014,08003,길음뉴타운,127.024185,37.603609
513,109,100100014,08005,미아리고개.미아리예술극장,127.02168,37.598812
514,109,100100014,08007,돈암사거리.성신여대입구,127.018087,37.593775
515,109,100100014,08009,삼선교.한성대학교,127.00921,37.589883
516,109,100100014,01228,혜화역.서울연극센터(장면총리가옥),127.001435,37.584038
517,109,100100014,01221,혜화역.서울대병원입구,127.001921,37.581062
518,109,100100014,01222,통신대(이화장),127.00208,37.578131
519,109,100100014,01223,이화동(이화장),127.000706,37.576058
520,109,100100014,01172,창덕궁,126.9886,37.577421
521,109,100100014,01295,안국역.종로경찰서.인사동,126.984848,37.576312
522,109,100100014,01202,조계사,126.982894,37.572488
523,109,100100014,01191,종로1가,126.980188,37.570266
524,109,100100014,01118,KT광화문지사,126.977202,37.572405
525,109,100100014,01117,경복궁,126.97879,37.575771
526,109,100100014,01200,안국역.종로경찰서.인사동,126.984184,37.575866
527,109,100100014,01199,창덕궁,126.987876,37.577291
528,109,100100014,01256,원남동사거리,126.996891,37.57593
529,109,100100014,01218,현대그룹빌딩,127.000518,37.575919
530,109,100100014,01219,통신대(이화장),127.002298,37.578124
531,109,100100014,01220,혜화역.마로니에공원,127.002133,37.581107
532,109,100100014,01229,혜화역.동성중고(장면총리가옥),127.001528,37.584542
533,109,100100014,08010,삼선교.한성대학교,127.008364,37.589327
534,109,100100014,08008,돈암사거리.성신여대입구,127.017819,37.593321
535,109,100100014,08006,미아리고개.미아리예술극장,127.02179,37.597923
536,109,100100014,08123,돈암동삼성아파트입구,127.024473,37.602031
537,109,100100014,08174,길음동동부아파트,127.023502,37.607802
538,109,100100014,08172,미아초교,127.022387,37.610869
539,109,100100014,09169,송천초등학교.미아뉴타운입구,127.022204,37.614101
540,109,100100014,09167,삼양동사거리,127.021372,37.618518
541,109,100100014,09165,강북청소년문화정보도서관입구,127.020695,37.620712
542,109,100100014,09163,삼양초등학교,127.01904,37.623329
543,109,100100014,09161,롯데마트삼양점.래미안1차아파트,127.018374,37.625293
544,109,100100014,09159,빨래골입구,127.018022,37.629958
545,109,100100014,09157,화계사입구,127.017671,37.633525
546,109,100100014,09135,우이초등학교,127.017365,37.636595
547,109,100100014,09123,가오리수유종합사회복지관,127.016872,37.641442
548,109,100100014,09121,인수동장미원,127.015945,37.64459
549,109,100100014,09109,국립4.19민주묘지입구사거리,127.013903,37.649239
550,109,100100014,10221,덕성여대입구,127.013087,37.650943
551,109,100100014,10219,서라벌중학교.우이동대우아파트,127.01296,37.654533
552,109,100100014,10218,북서울교회,127.013577,37.657264
553,109,100100014,10325,동아운수앞,127.013957,37.658945
554,109,100100014,09104,우이동성원아파트,127.013413,37.661345
555,120,100100017,09102,우이동도선사입구,127.012877,37.662563
556,120,100100017,09103,우이동성원아파트,127.013465,37.660785
557,120,100100017,09105,진성빌라사거리,127.013851,37.659031
558,120,100100017,09106,서라벌중학교.우이동대우아파트,127.012732,37.65401
559,120,100100017,09107,덕성여대솔밭근린공원,127.012743,37.651429
560,120,100100017,09108,국립4.19민주묘지입구사거리,127.013825,37.649145
561,120,100100017,09125,북부성모병원,127.017181,37.646835
562,120,100100017,09126,수유2동주민센터우이시장,127.019533,37.645182
563,120,100100017,09128,광산사거리,127.021962,37.643407
564,120,100100017,09146,강북구청,127.026156,37.640476
565,120,100100017,09013,수유(강북구청)역,127.026037,37.63852
566,120,100100017,09003,수유역,127.024053,37.636702
567,120,100100017,09005,수유시장.성신여대미아캠퍼스앞,127.02433,37.630881
568,120,100100017,09007,미아역.신일중고,127.026656,37.624871
569,120,100100017,09009,도봉세무서.성북시장,127.028701,37.61971
570,120,100100017,09277,롯데백화점미아점,127.030862,37.614651
571,120,100100017,09739,미아사거리,127.030548,37.612876
572,120,100100017,09304,방천시장입구,127.032698,37.611544
573,120,100100017,08283,월곡1동주민센터,127.03534,37.610576
574,120,100100017,08285,밤나무골시장,127.035715,37.60946
575,120,100100017,08287,월곡동두산아파트,127.036665,37.606635
576,120,100100017,08289,생명의전화,127.037458,37.604148
577,120,100100017,08132,월곡역,127.041396,37.601676
578,120,100100017,08134,동덕여대앞,127.042738,37.603078
579,120,100100017,08135,한국과학기술연구원입구,127.044775,37.604377
580,120,100100017,08137,월곡중학교,127.04962,37.606882
581,120,100100017,08139,새석관시장,127.052819,37.608578
582,120,100100017,08404,돌곶이역8번출구,127.056484,37.6105
583,120,100100017,08209,돌곶이역,127.057572,37.6102
584,120,100100017,08211,석관시장,127.059104,37.608712
585,120,100100017,08213,석관동새마을금고,127.060276,37.607605
586,120,100100017,08215,한국예술종합학교,127.061896,37.605655
587,120,100100017,06130,의릉입구,127.061976,37.603877
588,120,100100017,06128,이문동우체국,127.061885,37.59936
589,120,100100017,06126,외대앞,127.059661,37.595605
590,120,100100017,06124,경희중고,127.057944,37.593074
591,120,100100017,06122,회기시장,127.056656,37.591195
592,120,100100017,06320,회기동현대아파트,127.054441,37.588991
593,120,100100017,06014,떡전교사거리.동대문노인복지관,127.052085,37.586511
594,120,100100017,06020,청량리역환승센터,127.045419,37.580658
595,120,100100017,06286,동대문중앙새마을금고,127.041308,37.583053
596,120,100100017,06168,제기동주민센터.서울약령시앞,127.038474,37.581923
597,120,100100017,06169,경동시장,127.038367,37.579962
598,120,100100017,06166,동대문구청앞,127.038124,37.575498
599,120,100100017,06424,용두동신동아아파트,127.032602,37.573996
600,120,100100017,06183,서울시동부병원,127.03063,37.576188
601,120,100100017,06023,제기동역.서울약령시,127.037625,37.578081
602,120,100100017,06426,청량리청과물도매시장,127.041865,37.579013
603,120,100100017,06018,청량리역환승센터,127.045656,37.580381
604,120,100100017,06114,서울성심병원,127.05079,37.58467
605,120,100100017,06321,우산빌딩앞,127.054606,37.58894
606,120,100100017,06123,회기시장,127.056658,37.591
607,120,100100017,06125,경희중고,127.058267,37.593376
608,120,100100017,06127,외대앞,127.059713,37.595505
609,120,100100017,06129,이문동교회,127.062093,37.600105
610,120,100100017,06131,의릉입구,127.062081,37.603483
611,120,100100017,08216,한국예술종합학교,127.062015,37.605526
612,120,100100017,08214,석관동새마을금고,127.060754,37.607316
613,120,100100017,08212,석관시장,127.059162,37.608768
614,120,100100017,08142,돌곶이역,127.056279,37.610501
615,120,100100017,08140,새석관시장,127.052677,37.608611
616,120,100100017,08138,월곡중학교,127.049235,37.60679
617,120,100100017,08136,상월곡역,127.046499,37.605375
618,120,100100017,08133,월곡역,127.042305,37.602844
619,120,100100017,08131,성북구보건소,127.039277,37.602446
620,120,100100017,08290,생명의전화,127.037425,37.604385
621,120,100100017,08288,월곡동두산아파트,127.036629,37.606999
622,120,100100017,08286,월곡삼성래미안아파트,127.035916,37.609134
623,120,100100017,08284,월곡1동주민센터,127.035432,37.610581
624,120,100100017,09190,숭곡초등학교입구,127.032163,37.610066
625,120,100100017,09012,미아사거리역,127.03024,37.612897
626,120,100100017,09010,도봉세무서.성북시장,127.029232,37.618833
627,120,100100017,09008,미아역.신일중고,127.027152,37.624114
628,120,100100017,09006,수유시장.성신여대미아캠퍼스앞,127.024695,37.630564
629,120,100100017,09004,수유역.강북구청,127.025184,37.637522
630,120,100100017,09147,강북구청,127.026357,37.640446
631,120,100100017,09129,광산사거리,127.021835,37.643646
632,120,100100017,09127,수유2동주민센터우이시장,127.020247,37.644823
633,120,100100017,09124,북부성모의원,127.017332,37.646873
634,120,100100017,09109,국립4.19민주묘지입구사거리,127.013903,37.649239
635,120,100100017,10221,덕성여대입구,127.013087,37.650943
636,120,100100017,10219,서라벌중학교.우이동대우아파트,127.01296,37.654533
637,120,100100017,10218,북서울교회,127.013577,37.657264
638,120,100100017,10325,동아운수앞,127.013957,37.658945
639,120,100100017,09104,우이동성원아파트,127.013413,37.661345
640,121,100100583,09291,화계사입구.종점,127.01362,37.632908
641,121,100100583,09137,화계사입구.한신대학교대학원,127.013937,37.633821
642,121,100100583,09139,수유동삼양탕앞,127.014896,37.633915
643,121,100100583,09141,화계사입구사거리,127.016855,37.634106
644,121,100100583,09156,화계사입구,127.017572,37.633382
645,121,100100583,09158,빨래골입구,127.017915,37.629865
646,121,100100583,09160,롯데마트삼양점.래미안1차아파트,127.018263,37.625298
647,121,100100583,09162,삼양초등학교,127.018966,37.623274
648,121,100100583,09164,강북청소년문화정보도서관입구,127.020282,37.621654
